file,paper_id,preceding,target,trailing,url,Label,location,split
3aa241293d8448d3b6dac7fec4f2565114b746ce.json,PMC7103712,"Considering the current public health crisis, we considered the potential molecular interactions between COVID-19 spike protein and human CD26, with an interest to explore the structural differences or similarities between SARS-CoV and COVID-19 spike protein interactions.","To this end, a computational model based selective docking was performed using the server Cluspro protein–protein docking (Www.cluspro.bu.edu) and Frodock (http://frodock.chaconlab.org/) for further validation using our modelled 3D homotrimer structure of COVID-19 Spike glycoprotein (Figure 2) and the human CD26 (PDB: 4QZV) [10].",The binding free energies were taken into consideration for selecting the best possible model.,http://frodock.chaconlab.org/,3,body,train
fe83b78b82d15a20c4c1b07f472785d851b5f982.json,PMC2754485,,We defined COPD according to the Global Initiative for Chronic Obstructive Lung Disease Guidelines (GOLD) 2005 http://www.goldcopd.com.,"Pneumonic AECOPD was defined as a new infiltrate on chest radiograph with features of lower respiratory tract infection in COPD patients [1,11,12].",http://www.goldcopd.com,0,body,train
fe83b78b82d15a20c4c1b07f472785d851b5f982.json,PMC2754485,,The pre-publication history for this paper can be accessed here: http://www.biomedcentral.com/1471-2334/9/157/prepub,,http://www.goldcopd.com,0,body,test
cad994637f061356cd5ea11a7570b2f5ad38ed47.json,PMC3770639,"We emphasize that this is an operational definition of the human proximity behavior that we choose to quantify, and that all the results we present correspond to this precise and specific definition of ‘‘contact’’.",We make the raw data we collected available to the public as Datasets S1–S5 in File S1 and on the website of the SocioPatterns collaboration (www.sociopatterns.org).,,www.sociopatterns.org,1,body,test
cad994637f061356cd5ea11a7570b2f5ad38ed47.json,PMC3770639,No personal information was associated with the tag: only the professional category of each HCW and the age of the patients were collected.,"The study was approved by the French national bodies responsible for ethics and privacy, the ‘‘Commission Nationale de l’Informatique et des Liberte ́s’’ (CNIL, http://www.cnil.fr) and the ‘‘Comite ́ de Protection des personnes’’ (http://www.cppsudest2.com/) of the hospital.",,http://www.cnil.fr | http://www.cppsudest2.com/,0,body,train
ab1f467d067233119dcffc5c542a88cbd7794397.json,PMC2229842,"The C-ME backend architecture enables these features and is built on Windows Server 2003, Microsoft SQL Server 2005, and Microsoft Office SharePoint Server 2007 (MOSS 2007).",C-ME includes a public domain client application for the Windows XP and Vista operating systems that can be downloaded from http://c-me.scripps.edu.,,http://c-me.scripps.edu,3,body,train
ab1f467d067233119dcffc5c542a88cbd7794397.json,PMC2229842,"All data and annotations for a project or entity are stored in a site on the MOSS 2007 portal. If the C-ME client application is not available, the annotations and data can be accessed via a standard web browser (Mozilla Firefox) as shown here.",doi:10.1371/journal.pone.0001621.g002,,doi:10.1371/journal.pone.0001621.g002,0,body,test
ab1f467d067233119dcffc5c542a88cbd7794397.json,PMC2229842,,"Allowing multiple participants to jointly create and edit web pages is known as a ‘‘wiki,’’ first developed and implemented by Ward Cunningham in 1995 (http://en.wikipedia.org/wiki/Wiki).","The Wikipedia is perhaps the most widely known and used wiki and is essentially an encyclopedia collaboratively written by volunteers [10,11].",http://en.wikipedia.org/wiki/Wiki,0,body,train
ab1f467d067233119dcffc5c542a88cbd7794397.json,PMC2229842,There are currently two primary projects which represent similar but different challenges for the collaborative environment.,"The Functional and Structural Proteomics analysis of SARS-CoV related proteins (FSPS, http://visp.scripps.edu/SARS/default.aspx) is an NIH-funded project that requires the production of over 30 SARS virus proteome proteins, their crystallization, and eventually, determination of their crystal structures.","C-ME is being used to collect, organize and share the known FSPS structures as well as to annotate them with functional study information.",http://visp.scripps.edu/SARS/default.aspx,0,body,test
ab1f467d067233119dcffc5c542a88cbd7794397.json,PMC2229842,,"The second project is the Cancer Bioengineering Research Project (CBRP, http://cancer.scripps.edu).",This project is focused on detecting rare circulating tumor cells in blood specimens from cancer patients.,http://cancer.scripps.edu,0,body,test
ab1f467d067233119dcffc5c542a88cbd7794397.json,PMC2229842,,The C-ME installation is available for download for computers running the Windows XP or Vista operating system (http://c-me.scripps.edu).,This web site also contains additional information about the C-ME application.,http://c-me.scripps.edu,3,body,test
ab1f467d067233119dcffc5c542a88cbd7794397.json,PMC2229842,Video S1 Video demonstration of the C-ME application in use. The major C-ME features are shown using a 3D protein structure entity and its associated annotations as an example.,Found at: doi:10.1371/journal.pone.0001621.s001 (9.82 MB SWF),,doi:10.1371/journal.pone.0001621.s001,0,body,test
11f13e2859eb22b349dbef68fd8124b8ba445aac.json,PMC7004396,,"On February 5, 2020, this report was posted as an MMWREarly Release on the MMWR website (https://www.cdc.gov/mmwr).",,https://www.cdc.gov/mmwr,0,body,test
11f13e2859eb22b349dbef68fd8124b8ba445aac.json,PMC7004396,"CDC, multiple other federal agencies, state and local health departments, and other partners are implementing aggressive measures to substantially slow U.S. transmission of 2019-nCoV, including identification of U.S. cases and contacts and managing travelers arriving from mainland China to the United States",Interim guidance is available at https://www.cdc.gov/coronavirus/index.html and will be updated as more information becomes available.,,https://www.cdc.gov/coronavirus/index.html,0,body,test
11f13e2859eb22b349dbef68fd8124b8ba445aac.json,PMC7004396,"Within a week, CDC developed a Clinical LaboratoryImprovement Amendments–approved real-time RT-PCR testthat can diagnose 2019-nCoV respiratory samples from clini-cal specimens.","On January 24, CDC publicly posted the assayprotocol for this test (https://www.cdc.gov/coronavirus/2019-nCoV/lab/index.html).","On January 4, 2020, the Food andDrug Administration issued an Emergency Use Authorizationto enable emergency use of CDC’s 2019-nCoV Real-TimeRT-PCR Diagnostic Panel.",https://www.cdc.gov/coronavirus/2019-nCoV/lab/index.html,0,body,test
11f13e2859eb22b349dbef68fd8124b8ba445aac.json,PMC7004396,This authorization allows the use of the test at any CDC-qualified lab across the country.,"CDC isworking closely with FDA and public health partners, includ-ing the American Public Health Laboratories, to rapidly sharethese tests domestically and internationally through CDC’sInternational Reagent Resource (https://www.internationalreagentresource.org/).","In addition, CDC uploaded the genomeof the virus from the first reported cases in the United States toGenBank, the National Institutes of Health genetic sequencedatabase of publicly available DNA sequences (https://www.ncbi.nlm.nih.gov/genbank/).",https://www.internationalreagentresource.org/,0,body,test
11f13e2859eb22b349dbef68fd8124b8ba445aac.json,PMC7004396,"CDC isworking closely with FDA and public health partners, includ-ing the American Public Health Laboratories, to rapidly sharethese tests domestically and internationally through CDC’sInternational Reagent Resource (https://www.internationalreagentresource.org/).","In addition, CDC uploaded the genomeof the virus from the first reported cases in the United States toGenBank, the National Institutes of Health genetic sequencedatabase of publicly available DNA sequences (https://www.ncbi.nlm.nih.gov/genbank/).","CDC also is growing the virusin cell culture, which is necessary for further studies, includingfor additional genetic characterization.",https://www.ncbi.nlm.nih.gov/genbank/,1,body,test
11f13e2859eb22b349dbef68fd8124b8ba445aac.json,PMC7004396,"CDC also is growing the virus in cell culture, which is necessary for further studies, including for additional genetic characterization.","Once isolated, the viruswill be made available through BEI Resources (https://www.beiresources.org/) to assist research efforts.",,https://www.beiresources.org/,0,body,test
11f13e2859eb22b349dbef68fd8124b8ba445aac.json,PMC7004396,"In addition, CDC issued a Clinical ActionAlert through its Clinician Outreach and CommunicationActivity network on January 31.",Interim guidance forhealth care professionals is available at https://www.cdc.gov/coronavirus/2019-nCoV/hcp/clinical-criteria.html.,,https://www.cdc.gov/coronavirus/2019-nCoV/hcp/clinical-criteria.html,0,body,test
11f13e2859eb22b349dbef68fd8124b8ba445aac.json,PMC7004396,,"For persons who might have 2019-nCoV infection and theirclose contacts, information and guidance on how to reducethe risk for transmitting and acquiring infection is availableat https://www.cdc.gov/coronavirus/2019-ncov/hcp/guidance-prevent-spread.html.",Close contacts should immediatelycall their health care providers if they develop symptoms.,https://www.cdc.gov/coronavirus/2019-ncov/hcp/guidance-prevent-spread.html,0,body,train
11f13e2859eb22b349dbef68fd8124b8ba445aac.json,PMC7004396,"This includes everyday preventive actions such aswashing your hands, covering your cough, and staying homewhen you are ill.",Additional information and resources for thisoutbreak are available on the CDC website (https://www.cdc.gov/coronavirus/2019-ncov/index.html).,,https://www.cdc.gov/coronavirus/2019-ncov/index.html),0,body,train
4b9911544622c1028499e1db9cf9fb783c2ed863.json,PMC1769412,,"AF glucose levels and total LDH activity were measured using an autoanalyzer (Roche/Hitachi SWA ISE 1800, http://www.roche-diagnostics.com)",The lower limit of detection for this instrument is 2 mg/dl (0.11 mmol/l) for glucose and 1 U/l for the LDH.,http://www.roche-diagnostics.com,3,body,test
4b9911544622c1028499e1db9cf9fb783c2ed863.json,PMC1769412,,"ELISAs for human IL-6 (Pierce-Endogen, http://www.piercenet.com) and MMP-8 (R & D Systems, http://www.rndsystems.com) were performed in duplicate according to the manufacturers’ instructions by investigators unaware of the sample origin.",The minimum detectable concentration for IL-6 was 1 pg/ml and less than 0.02 ng/ml for MMP-8.,http://www.piercenet.com,0,body,test
4b9911544622c1028499e1db9cf9fb783c2ed863.json,PMC1769412,,"Statistical analyses were performed with Sigma Stat, version 2.03 (SPSS, http://www.spss.com) and MedCalc (MedCalc Software, http://www.medcalc.be) statistical software.","To avoid introducing spectrum bias [27], no patient or AF sample was excluded from the final analysis; a search for intra-amniotic inflammation/infection was made in each sample and a clinical decision taken independently following review of the laboratory results for each amniocentesis procedure.",http://www.spss.com,3,body,train
4b9911544622c1028499e1db9cf9fb783c2ed863.json,PMC1769412,The percent prolongation of pregnancy was calculated by dividing the amniocentesis-to-delivery interval by the number of days gestation at amniocentesis times 100.,"Kaplan-Meier probability plots were generated based on the duration from amniocentesis to delivery and their differences tested with the log-rank test (GraphPad Software, http://www.graphpad.com)",Continuous data were compared with the Student t-test and one-way analysis of variance (ANOVA) followed by Student-Newman-Keuls tests (parametric) or Kruskal-Wallis on ranks followed by the Dunn tests (nonparametric) to adjust for multiple comparisons as appropriate. Comparisons between proportions were done with the Chi-square test or Chi-square test for trend (MedCalc).,http://www.graphpad.com,3,body,test
4b9911544622c1028499e1db9cf9fb783c2ed863.json,PMC1769412,,"The SwissProt (http://www.ebi.ac.uk/swissprot) accession numbers for the proteins discussed in this paper are as follows: calgranulin A (P05109), calgranulin C (P80511), and neutrophil defensin-1 and neutrophil defensin-2 (P59665).",Note: The accession numbers identify the unprocessed precursors of the biomarkers.,http://www.ebi.ac.uk/swissprot,1,body,train
4b9911544622c1028499e1db9cf9fb783c2ed863.json,PMC1769412,,Please access these Web sites via the online version of this summary at http://dx.doi.org/10.1371/journal.pmed. 0040018.,,http://dx.doi.org/10.1371/journal.pmed. 0040018,0,body,test
f8b28dc077a4d62178940c43350079dd6b0b91bd.json,PMC4038087,"The S protein, a class I transmembrane glycoprotein with a C-terminal transmembrane domain, features a set of 12 conserved cysteine residues which are likely to form 6 disulphide bridges, and 7 to 11 potential N-glycosylation sites, only 4 of which are conserved across all mesoniviruses.","Surprisingly, an Nterminal signal peptide is strongly predicted for the MenoV S protein (between amino acids A20 and S21) but not for those of any of the other mesoniviruses (http://www.cbs.dtu.dk/services/SignalP).","There is a relatively high level of amino acid sequence conservation in the S1 and S2 proteins (47.2% and 51.7% global identify, respectively).",http://www.cbs.dtu.dk/services/SignalP,3,body,test
f8b28dc077a4d62178940c43350079dd6b0b91bd.json,PMC4038087,"However, the N-terminal product of signalase cleavage of the ORF2a polyprotein displays very low sequence conservation amongst the mesoniviruses (7.4% global identity).","This product, which is predicted to be positioned on the inside of the ER membrane (TMHMM server; www.cbs.dtu.dk/services/TMHMM-2.0) has not yet been identified in virions or infected cells.",,www.cbs.dtu.dk/services/TMHMM-2.0,3,body,test
f8b28dc077a4d62178940c43350079dd6b0b91bd.json,PMC4038087,"The third coding region, commencing immediately downstream of ORF2a, contains two overlapping long open reading frames (ORF3a and ORF3b) each encoding small hydrophobic proteins (Figure 4).","A Clustal X alignment of the mesonivirus ORF3a proteins and individual structural analyses using SignalP and TMHMM and NetNGlyc (www.expasy.org) indicated that each is a class I transmembrane glycoprotein with a predicted N-termimal signal peptide, an ectodomain containing a conserved set of 6 cysteine residues and a single conserved N-glycosylation site, a transmembrane domain and a C-terminal cytoplasmic domain (Figure 4A, 4D).","The cysteine-rich region of the ectodomain displays moderately high sequence conservation including a stretch of 13 totally conserved amino acids adjacent to the transmembrane domain that is unusually rich in large aromatic residues (Y, W, F).",www.expasy.org,3,body,test
f8b28dc077a4d62178940c43350079dd6b0b91bd.json,PMC4038087,,"Schematic representation of the predicted membrane topology of the putative 3a, 3b and 3ab glycoproteins using SignalP and TMHMM and NetNGlyc (www.expasy.org).",,www.expasy.org,3,body,test
f8b28dc077a4d62178940c43350079dd6b0b91bd.json,PMC4038087,"Analysis of the region of the ORF3a/ORF3b overlap indicated that it has a similar format to that of the ORF1a/ORF1b overlap region, featuring a long overlap region and potential slippery sequence (CACUUUU) that could result in read-through by a −1 ribosomal frameshift.","Structural analyses using SignalP and TMHMM and NetNGlyc (www.expasy.org) indicated that a frame-shift at this site would result in a double-membrane-spanning glycoprotein (p3ab) of approximately 30–33 kDa (depending on whether one or two N-glysosylation sites are occupied) with both the N-terminal and C-terminal domains located in the extracellular lumen (Figure 4c, d).","A previous analysis of CavV proteins by mass spectrometry identified peptide sequences from proteins migrating in gels at 17, 18 19 and 20 kDa that corresponded to the 3a protein (designated the M protein) and these were considered to be variously glycosylated forms; no protein corresponding to the ORF3b gene product was detected [5].",www.expasy.org,3,body,test
f8b28dc077a4d62178940c43350079dd6b0b91bd.json,PMC4038087,This is usually facilitated by an RNA pseudoknot in the sequence immediately downstream of the frame-shift site.,"However, a previous analysis of the NDiV sequence failed to identify a predicted pseudoknot structure, suggesting that a stem-loop structure (predicted using pknotsRG; http://bibiserv.techfak.uni-bielefeld.de/pknotsrg/) in the same region of the genome may facilitate the frame-shift [3].","However, our analysis using pknotsRG of the 13 new mesonivirus sequences and those of CavV, HanaV, NDiV, NseV and MenoV indicated that, although the slippery sequence (GGAUUUU) is completely conserved, the stem-loop structure predicted for NDiV is not predicted as the minimum free energy structure for any of the other viruses.",http://bibiserv.techfak.uni-bielefeld.de/pknotsrg/,3,body,train
f8b28dc077a4d62178940c43350079dd6b0b91bd.json,PMC4038087,"Indeed, an alignment of the corresponding region of the genome of all mesoniviruses (Additional file 5: Figure S5) indicated that there was poor conservation of this sequence and few compensatory mutations that would preserve the stem-loop structure (Figure 5a).","As functional pseudoknot structures are usually conserved, an alignment of all mesonivirus sequences extending 150 nt from the start of the ‘slippery sequence’ was analyzed using the IPknot server (http://rna.naist.jp/ipknot) which predicts the consensus secondary structure from a multiple sequence alignment (by using integer programming to select the maximum expected accuracy (MEA) structure) [10].","As shown in Figure 5b, the IPknot algorithm predicted a conserved pseudoknot structure, which conformed to all nucleotide substitutions in the available mesoniviruses.",http://rna.naist.jp/ipknot,3,body,test
17cfe7cc0c68b1002bb31a2b2afa988ab9cdc890.json,PMC6345744,Both of our isolates belonged to BtAdV group 1 in the genus Mastadenovirus.,"Species demarcation in the genus Mastadenovirus is determined by a criterion that there is a 15% or more difference in the phylogenetic distance, based on distance matrix analysis of the DNA polymerase amino acid sequence, as described by the ICTV (https://talk.ictvonline.org/ictv-reports/ictv_9th_report/dsdna-viruses-2011/w/dsdna_viruses/93/adenoviridae).","The phylogenetic distances between BtAdV-Vs9 and the viruses in group 1 species such as Bat mastadenovirus A, B, G, and CAdV1/2 in Canine mastadenovirus A were 22.0%, 23.9%, 19.8%, and 22.4/20.9%, respectively.",https://talk.ictvonline.org/ictv-reports/ictv_9th_report/dsdna-viruses-2011/w/dsdna_viruses/93/adenoviridae,0,body,test
17cfe7cc0c68b1002bb31a2b2afa988ab9cdc890.json,PMC6345744,,Supplementary information accompanies this paper at https://doi.org/10.1038/s41598-018-37224-z.,,https://doi.org/10.1038/s41598-018-37224-z,0,body,test
72a5995cb9dc08122a069c6b02e72f2894e0b07c.json,PMC5662805,"Thirty micrograms of total protein was separated using a sodium dodecyl sulfate polyacrylamide gel electrophoresis kit (Beyotime Biotech) according to the manufacturer’s instructions, before being transferred onto polyvinylidene fluoride membranes (Millipore, Billerica, MA, USA) in transfer buffer (200 mM glycine, 40 mM Tris, and 20% methanol) at 240 mA for between 30 and 90 minutes, depending on the molecular weight of the proteins.",Membranes were then blocked with 5% BSA (CST) in TBS with 0.1% TBST (CST) for 1 hour at 37°C before incubating with the described primary antibodies (Supplementary Table 1 available online at https://doi.org/10.1155/2017/4302320; diluted according to instructions) overnight at 4°C.,Membranes were then washed three times for 5 minutes in 0.1% TBST and then incubated for 1 hour at 37°C with horseradish peroxidase-conjugated anti-rabbit secondary antibody (Cell Signaling Technology) at a dilution of 1 : 3000.,https://doi.org/10.1155/2017/4302320,0,body,test
3b7e06a340e084847e969e188f5d2a7789af2f25.json,PMC6316452,,"The following are available online at http://www.mdpi.com/1999-4915/10/12/670/s1, Table S1: Proteomics identification of proteins in murine BAL fluid from MHV-68 infection, Table S2.",Analysis of viral and cellular components in BAL fluid. Figure S2.,http://www.mdpi.com/1999-4915/10/12/670/s1,0,body,train
a04371951c94976a9b879f321764eb6dbeb4a9ab.json,PMC3907411,"Nine- to 12-week-old male NOD-SCID IL-2rc2/2 mice (NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ mice) purchased from The Jackson Laboratory (Bar Harbor, ME, USA) were used in this study.","According to the recent information obtained from the Jackson Laboratory (http://jaxmice.jax.org/events/2011/032411UNIVILnsg.pdf), we utilized these mice as mice that are deficient in both innate and adoptive immunities (without functional T cells, B cells, and NK cells).","Also, these mice are carriers of defective functions (phagocytosis, digestion, antigen presentation, and activation) of macrophages [28–31].",http://jaxmice.jax.org/events/2011/032411UNIVILnsg.pdf,0,body,test
7bf54447fa81cd0f3c36e6e6455e80241fe82b0a.json,PMC3474735,This analysis identifies all independent correlations between any two given parameters in the matrix after correcting for the remaining variables with P-values of 0.01 and 0.05 used as cut-off.,This analysis was performed in software package R 2.7 (function cor2por [package for R; available at: http://cran.r-project.org/web/packages/corpcor/index.html]) and visualized using the complex network analysis in Cytoscape (version 2.7) [20].,"Rather than correcting for multiple comparisons, correlations at different levels of significance are visualized. Still, significant results should be interpreted with caution.",http://cran.r-project.org/web/packages/corpcor/index.html,3,body,test
588bebe109353fc242f41c7655aa3bf906cecc3f.json,PMC6563315,The genomes of Rs-BatCoV HKU32 and Tr-BatCoV HKU33 were aligned and analyzed with other alphaCoVs with complete genome sequences available from Genbank using online sequence alignment server MAFFT version 7 [38].,The nucleotide sequences of the genomes and the deduced amino acid sequences of the open reading frames were analyzed and compared with other alphaCoVs using ORFfinder (https://www.ncbi.nlm.nih.gov/orffinder/).,"Maximum-likelihood phylogenetic tress with 1000 bootstrap replicates of ORF1ab and S genes were constructed using PhyMLv3.0 (The French Institute of Bioinformatics & France Genomique, Montpellier, France) [39].",https://www.ncbi.nlm.nih.gov/orffinder/,3,body,train
50ed67f9700cce235cfb173d78b22053243c1d38.json,PMC3018626,"Each BLAST re-turns a large list of human proteins, many of which display homology to several different HSV-1 proteins.",A Tag cloud generator was used to quantify these different interactions http://www.tagcloud-generator.com/index.php.,The tag size scale was set from 1 to 20.,http://www.tagcloud-generator.com/index.php,3,body,train
50ed67f9700cce235cfb173d78b22053243c1d38.json,PMC3018626,The tag size scale was set from 1 to 20.,Antigenicity (B cell epitope prediction) was predicted using the BepiPred server [9] at http://www.cbs.dtu.dk/services/BepiPred/ and T cell epitopes predicted using the Immune epitope database resource at http://tools.immuneepitope.org/main/html/tcelltools.html[10].,The immunogenicity index for individual amino acids is shown in Table 1.,http://www.cbs.dtu.dk/services/BepiPred/ | http://tools.immuneepitope.org/main/html/tcelltools.html,3,body,test
50ed67f9700cce235cfb173d78b22053243c1d38.json,PMC3018626,The immunogenicity index for individual amino acids is shown in Table 1.,References for genetic association studies can be found at http://www.polygenicpathways.co.uk/alzpolys.htm.,References for herpes simplex host viral interactions can be found in a database at http://www.polygenicpathways.co.uk/herpeshost.html.,http://www.polygenicpathways.co.uk/alzpolys.htm,0,body,test
50ed67f9700cce235cfb173d78b22053243c1d38.json,PMC3018626,References for genetic association studies can be found at http://www.polygenicpathways.co.uk/alzpolys.htm.,References for herpes simplex host viral interactions can be found in a database at http://www.polygenicpathways.co.uk/herpeshost.html.,Protein kinases phosphorylating the microtubule protein tau were identified from the Kinasource database at http://www.kinasource.co.uk/Database/welcomePage.php and from the material available at the ENTREZ gene interaction section for tau (MAPT).,http://www.polygenicpathways.co.uk/herpeshost.html,1,body,test
50ed67f9700cce235cfb173d78b22053243c1d38.json,PMC3018626,References for herpes simplex host viral interactions can be found in a database at http://www.polygenicpathways.co.uk/herpeshost.html.,Protein kinases phosphorylating the microtubule protein tau were identified from the Kinasource database at http://www.kinasource.co.uk/Database/welcomePage.php and from the material available at the ENTREZ gene interaction section for tau (MAPT).,,http://www.kinasource.co.uk/Database/welcomePage.php,1,body,test
50ed67f9700cce235cfb173d78b22053243c1d38.json,PMC3018626,,"Because of the large volume of data generated by the BLASTs, raw BLAST data have been made available at http://www.polygenicpathways.co.uk/Alzheimer.htm","This survey is restricted to the herpes simplex virus, HSV-1, but similar data were obtained for other viral or pathogen species implicated in Alzheimer’s disease, where similar conclusions apply.",http://www.polygenicpathways.co.uk/Alzheimer.htm,2,body,test
50ed67f9700cce235cfb173d78b22053243c1d38.json,PMC3018626,"This survey is restricted to the herpes simplex virus, HSV-1, but similar data were obtained for other viral or pathogen species implicated in Alzheimer’s disease, where similar conclusions apply.",These BLAST files and a summary of the results are available on the PolygenicPathways website at http://www.polygenicpathways.co.uk/BLASTS.htm.,,http://www.polygenicpathways.co.uk/BLASTS.htm,1,body,test
50ed67f9700cce235cfb173d78b22053243c1d38.json,PMC3018626,,"The tables in supplementary data on the website http://www.polygenicpathways.co.uk/alzheimer.htm show that numerous Alzheimer’s disease susceptibility gene products are also homologous to proteins expressed by other pathogen risk factors in Alzheimer’s disease, including Chlamydia pneumonia, which has recently been detected in the Alzheimer’s disease brain [19].",,http://www.polygenicpathways.co.uk/alzheimer.htm,1,body,test
50ed67f9700cce235cfb173d78b22053243c1d38.json,PMC3018626,,The protein sequences highlighted in grey in Table 3 contain strings of herpes simplex proteins that have been shown to bind to several interactome partners of tau [11] (see http://www.polygenicpathways.co.uk/herpeshost.htm) and are those most likely to form epitopes that cross-react with their human counterparts (Table 1).,"These include APOE4, complement receptor 1, clusterin, insulin degrading enzyme, the APP homologue, APLP2, the APP binding protein APBBI1P, the collagen amyloid plaque component CLAC, synuclein, and the foetal Alzheimer antigen, ALZ50. Tau appears to be highly antigenic (Table 2).",http://www.polygenicpathways.co.uk/herpeshost.html,0,body,test
50ed67f9700cce235cfb173d78b22053243c1d38.json,PMC3018626,,"This has occurred on several occasions during evolutionary time, and these reinsertions appear to be responsible for the creation of gene families (see http://www.polygenicpathways.co.uk/blasts.htm), where over 2 million such alignments are available for multiple viral species.","In effect, the entire human genome appears to be composed of viral DNA. For example, the coverage of human chromosome 10 is complete, with 119,867 human/viral DNA matches.",http://www.polygenicpathways.co.uk/blasts.htm,0,body,test
50ed67f9700cce235cfb173d78b22053243c1d38.json,PMC3018626,,"Almost without exception, the genes encoding the proteins that match HSV-1 sequences (using the filter “Alzheimer”) have been reported as genetic risk fac-tors in Alzheimer’s disease (see http://www.polygenicpathways.co.uk/alzpolys.html) suggesting that such studies have been tracking HSV-1 (and other) infections over the years and inadvertently demonstrating that HSV-1 causes Alz-heimer’s disease","This in no way detracts from the importance of these studies, but reflects a phenomenon that is probably common to most diseases.",http://www.polygenicpathways.co.uk/alzpolys.html,0,body,test
50ed67f9700cce235cfb173d78b22053243c1d38.json,PMC3018626,,Table 6: The binding partners of tau (from the interaction section of NCBI gene) and their interaction with herpes simplex proteins (from the Wikigenes database) [11]; https://www.wikigenes.org/e/art/e/61.html.,,https://www.wikigenes.org/e/art/e/61.html,1,body,test
50ed67f9700cce235cfb173d78b22053243c1d38.json,PMC3018626,"The idea that higher forms of life originated from viruses, although contentious, is supported by the fact that the entire human genome appears to be comprised of viral DNA","For example a BLAST of human chromosome 10 against all viral genomes (DNA versus DNA) returned 119,867 hits, covering the entire chromosome, with no gaps, in both inter- and intragenic regions (see http://www.polygenicpathways.co.uk/viralimages.htm).",Similar results were obtained for other chromosomes.,http://www.polygenicpathways.co.uk/viralimages.htm,0,body,test
50ed67f9700cce235cfb173d78b22053243c1d38.json,PMC3018626,,"This phenomenon appears to be universal, as vatches have been found in the XMRV virus, relating to human proteins involved in mitochondrial respiration and prostate cancer, in the Epstein-Barr virus, which matches multiple sclerosis autoantigens [27], in the AIDS virus which targets vatches in over 50 components of the human immune network, in the papillomavirus which targets cervical cancer oncogenes, and in the HSV-2 virus which targets schizophrenia susceptibility gene products (see http://www.polygenicpathways.co.uk/BLASTS.htm).","It is even relevant to human genetic diseases as the polyglutamine repeats observed in Huntington’s disease and spinocerebellar ataxias align with very common viruses (the ubiquitous HHV-6) while the cystic fibrosis mutant aligns with pseudomonas and staphylococcal phages, whose bacterial hosts have been found to shorten the lifespan of these patients.",http://www.polygenicpathways.co.uk/BLASTS.htm,0,body,test
50ed67f9700cce235cfb173d78b22053243c1d38.json,PMC3018626,,"A large number of Alzheimer’s disease susceptibility gene candidates, including clusterin and complement receptor 1, as well as diverse interleukins and other cytokines, C reactive protein, HLA-antigens, Fc epsilon and Toll receptors, and the viral-activated kinase PKR, are intimately concerned with pathogen defence and or the immune system, supporting a genetic contribution to the immune pathogenesis of Alzheimer’s disease (see http://www.polygenicpathways.co.uk/alzpolys.html.)",,http://www.polygenicpathways.co.uk/alzpolys.html,0,body,test
50ed67f9700cce235cfb173d78b22053243c1d38.json,PMC3018626,"Because of homology to other viruses and pathogens, these too may be implicated.","These include HHV-6, the cytomegalovirus, Borrelia, Burgdorferi, Chlamydia Pneumoniae, Helicobacter pylori, Cryptococcus neoformans and bacteria promoting gum disease, such as P. Gingivalis, all of which also express proteins homologous to the products of numerous Alzheimer’s disease susceptibility genes (see http://www.polygenicpathways.co.uk/Alzheimer.htm).",,http://www.polygenicpathways.co.uk/Alzheimer.htm,0,body,train
3fb8269503a524e2257482ce479a05abd732ddfe.json,PMC3765474,First-strand complementary DNA (cDNA) was synthesized from 2 μg of RNA using the High Capacity cDNA Reverse Transcription Kit (Applied Biosystems).,"To detect the expression of the CEACAM genes by PCR, specific primers for each target were designed using the on-line primer-BLAST tool of the National Center for Biotechnology Information (NCBI, http://www.ncbi.nlm.nih.gov/tools/primer-blast/).",Possible secondary structures at the primer binding sites were taken into account by characterizing the nucleotide sequence of the regions of interest using the Mfold algorithm [44].,http://www.ncbi.nlm.nih.gov/tools/primer-blast/,3,body,train
4c84dbfd01f7b2009ebed54376da8afcbcf1ec64.json,PMC1557587,"BHK cells were obtained from I. Novella (Medical College of Ohio, Toledo, Ohio, United States) and grown as monolayers at 37 8C in a humidified atmosphere containing 5% CO2.","BHK growth medium was Minimal Essential Medium with Earle’s salts (MEM) (Cellgro, Fisher Scientific, http://www.fischersci.com) containing 10% fetal bovine serum (FBS, HyClone, http://www.hyclone.com), and 2 mM Glutamax I (Glu, Gibco, http://www.invitrogen.com).","DBT cells were obtained from J. Fleming (University of Wisconsin-Madison, Madison, Wisconsin, United States) and grown under the same environment as the BHK cells.",http://www.hyclone.com | http://www.invitrogen.com,0,body,test
4c84dbfd01f7b2009ebed54376da8afcbcf1ec64.json,PMC1557587,"DBT cells were obtained from J. Fleming (University of Wisconsin-Madison, Madison, Wisconsin, United States) and grown under the same environment as the BHK cells.","DBT growth medium was Dulbecco’s Modified Eagle Medium (Cellgro, Fisher Scientific) containing 10% newborn calf serum (NCS, Hyclone), 4 mM Glutamax I (Glu, Gibco), and 15 lM HEPES (Sigma, http://www.sigmaaldrich.com).",Both BHK and DBT cells were subcultured approximately every third day.,http://www.sigmaaldrich.com,0,body,test
